iata,airport_name,lat,long,currency_code,to_euro
SKH,Surkhet,28.586,81.63600000000001,NPR,0.00953
IMK,Simikot,29.971064000000002,81.81893199999999,NPR,0.00953
DOP,Dolpa,28.985718,82.81914499999999,NPR,0.00953
BJH,Bajhang,29.53896,81.185364,NPR,0.00953
DHI,Dhangarhi,28.753333,80.581944,NPR,0.00953
MWP,Mountain Airport,28.0,85.333,NPR,0.00953
BHR,Bharatpur Airport,27.6781,84.4294,NPR,0.00953
BDP,Chandragadhi Airport,26.570821999999996,88.079578,NPR,0.00953
MEY,Meghauli Airport,27.583000000000002,84.23299999999999,NPR,0.00953
KEP,Nepalgunj Airport,28.103633000000002,81.667006,NPR,0.00953
RHP,Ramechhap,27.394005,86.06144,NPR,0.00953
SYH,Syangboche,27.811187,86.712661,NPR,0.00953
BJU,Bajura Airport,29.506109999999996,81.66944000000001,NPR,0.00953
AMS,Schiphol,52.308613,4.763889,EUR,1.0
MST,Maastricht,50.911658,5.770144,EUR,1.0
EIN,Eindhoven,51.450139,5.374528,EUR,1.0
GRQ,Eelde,53.119719999999994,6.5794440000000005,EUR,1.0
DHR,De Kooy,52.923353000000006,4.780625,EUR,1.0
LWR,Leeuwarden,53.228611,5.760555999999999,EUR,1.0
RTM,Rotterdam,51.956944,4.437222,EUR,1.0
UTC,Soesterberg,52.1273,5.27619,EUR,1.0
ENS,Twenthe,52.27,6.874167,EUR,1.0
LID,Valkenburg,52.166139,4.417944,EUR,1.0
WOE,Woensdrecht,51.449092,4.3420309999999995,EUR,1.0
QYI,Hilversum Railway Station,52.226389000000005,5.181667,EUR,1.0
LEY,Lelystad Airport,52.4603,5.52722,EUR,1.0
ZYA,Amsterdam Centraal,52.7873,4.90074,EUR,1.0
UDE,Volkel AB,51.656389000000004,5.708611,EUR,1.0
QRH,Centraal,51.924444,4.469444,EUR,1.0
BON,Flamingo,12.131044000000001,-68.268511,EUR,1.0
EUX,F D Roosevelt,17.496492,-62.979439,EUR,1.0
SAB,Juancho E. Yrausquin,17.645278,-63.22055600000001,EUR,1.0
KNQ,Kone,-21.053428,164.837806,XPF,0.00838
KOC,Koumac,-20.546314000000002,164.255625,XPF,0.00838
LIF,Lifou,-20.7748,167.23986399999998,XPF,0.00838
GEA,Magenta,-22.258278,166.472806,XPF,0.00838
MEE,Mare,-21.481678,168.037508,XPF,0.00838
TOU,Touho,-20.790028,165.259486,XPF,0.00838
UVE,Ouvea,-20.640556,166.572778,XPF,0.00838
NOU,La Tontouta,-22.014553,166.212972,XPF,0.00838
ILP,Île des Pins Airport,-22.5889,167.456,XPF,0.00838
BMY,Belep Islands Airport,-19.7206,163.661,XPF,0.00838
TGJ,Tiga Airport,-21.0961,167.804,XPF,0.00838
AKL,Auckland Intl,-37.008055999999996,174.791667,NZD,0.6989
TUO,Taupo,-38.739723,176.084444,NZD,0.6989
AMZ,Ardmore,-37.029722,174.973333,NZD,0.6989
CHC,Christchurch Intl,-43.489358,172.532225,NZD,0.6989
CHT,Chatham Islands,-43.81,-176.457222,NZD,0.6989
DUD,Dunedin,-45.928055,170.19833300000002,NZD,0.6989
GIS,Gisborne,-38.663333,177.97833300000002,NZD,0.6989
MON,Glentanner,-43.906665999999994,170.128333,NZD,0.6989
HKK,Hokitika,-42.713611,170.985278,NZD,0.6989
HLZ,Hamilton,-37.866661,175.332056,NZD,0.6989
KKE,Kerikeri,-35.262778999999995,173.911944,NZD,0.6989
KAT,Kaitaia,-35.07,173.285278,NZD,0.6989
ALR,Alexandra,-45.211665999999994,169.373333,NZD,0.6989
GTN,Mount Cook,-43.764998999999996,170.133333,NZD,0.6989
TEU,Manapouri,-45.533056,167.65,NZD,0.6989
MRO,Masterton,-40.973333000000004,175.633611,NZD,0.6989
NPL,New Plymouth,-39.008611,174.179167,NZD,0.6989
NSN,Nelson,-41.298333,173.221111,NZD,0.6989
IVC,Invercargill,-46.412408,168.31299199999998,NZD,0.6989
OAM,Oamaru,-44.97,171.08166699999998,NZD,0.6989
PMR,Palmerston North,-40.320555999999996,175.616944,NZD,0.6989
PPQ,Paraparaumu,-40.904722,174.98916699999998,NZD,0.6989
ZQN,Queenstown,-45.021111,168.73916699999998,NZD,0.6989
ROT,Rotorua,-38.109167,176.317222,NZD,0.6989
TRG,Tauranga,-37.671944,176.19611,NZD,0.6989
TIU,Timaru,-44.302778,171.225278,NZD,0.6989
BHE,Woodbourne,-41.518333,173.870278,NZD,0.6989
WKA,Wanaka,-44.722221999999995,169.245556,NZD,0.6989
WHK,Whakatane,-37.920556,176.914167,NZD,0.6989
WLG,Wellington Intl,-41.327221,174.80527800000002,NZD,0.6989
WRE,Whangarei,-35.768333,174.365,NZD,0.6989
WSZ,Westport,-41.738056,171.580833,NZD,0.6989
WAG,Wanganui,-39.962222,175.02527800000001,NZD,0.6989
GBZ,Great Barrier Island,-36.1429,175.2819,NZD,0.6989
MFN,Milford Sound Airport,-44.67333,167.92333,NZD,0.6989
NPE,Napier,-39.465833,176.87,NZD,0.6989
KBZ,Kaikoura,-42.416668,173.68333,NZD,0.6989
PCN,Koromiko,-41.348333000000004,173.955278,NZD,0.6989
SZS,Ryans Creek Aerodrome,-46.899693,168.10159199999998,NZD,0.6989
WTZ,Whitianga Airport,-36.835833,175.700278,NZD,0.6989
KTF,Takaka Aerodrome,-40.85,172.8,NZD,0.6989
FGL,Fox Glacier Airstrip,-43.4,170.033,NZD,0.6989
MZP,Motueka,-41.123298999999996,172.988998,NZD,0.6989
BEF,Bluefields,11.990961,-83.774086,NIO,0.036180000000000004
MGA,Managua Intl,12.141494,-86.168178,NIO,0.036180000000000004
PUZ,Puerto Cabezas,14.047194000000001,-83.38672199999999,NIO,0.036180000000000004
RNI,Corn Island Airport,12.168611,-83.0675,NIO,0.036180000000000004
BZA,Bonanza Airport,14.041667000000002,-84.630556,NIO,0.036180000000000004
RFS,Rosita Airport,13.897222,-84.40472199999999,NIO,0.036180000000000004
SIU,Siuna Airport,13.716667000000001,-84.776944,NIO,0.036180000000000004
WSP,Waspam Airport,14.737778,-83.975833,NIO,0.036180000000000004
MFQ,Maradi,13.502531,7.126753,XOF,0.001524
NIM,Diori Hamani,13.481547,2.183614,XOF,0.001524
THZ,Tahoua,14.875658,5.265358,XOF,0.001524
AJY,Manu Dayak,16.965997,8.000114,XOF,0.001524
ZND,Zinder,13.778997,8.983761,XOF,0.001524
ABV,Nnamdi Azikiwe Intl,9.006791999999999,7.263172,NGN,0.00479
AKR,Akure,7.246739,5.301008,NGN,0.00479
BNI,Benin,6.316981,5.5995029999999995,NGN,0.00479
CBQ,Calabar,4.976019,8.347197,NGN,0.00479
ENU,Enugu,6.474272,7.561961,NGN,0.00479
QUS,Gusau,12.171667,6.696111,NGN,0.00479
IBA,Ibadan,7.362458,3.978333,NGN,0.00479
ILR,Ilorin,8.440211,4.493919,NGN,0.00479
JOS,Yakubu Gowon,9.639828,8.86905,NGN,0.00479
KAD,Kaduna,10.696025,7.320114,NGN,0.00479
KAN,Mallam Aminu Intl,12.047589,8.524622,NGN,0.00479
MIU,Maiduguri,11.855347,13.08095,NGN,0.00479
MDI,Makurdi,7.703883,8.613939,NGN,0.00479
LOS,Murtala Muhammed,6.577369,3.3211559999999998,NGN,0.00479
MXJ,Minna New,9.652172,6.462256,NGN,0.00479
PHC,Port Harcourt Intl,5.015494,6.949594,NGN,0.00479
SKO,Sadiq Abubakar Iii Intl,12.916322000000001,5.207189,NGN,0.00479
YOL,Yola,9.257553,12.430422,NGN,0.00479
ZAR,Zaria,11.130192,7.6858059999999995,NGN,0.00479
QOW,Imo Airport,5.42706,7.20603,NGN,0.00479
QRW,Warri Airport,5.31,5.45,NGN,0.00479
IUE,Niue International Airport,-19.080028,-169.925639,NZD,0.6989
NLK,Norfolk Island Intl,-29.041625,167.938742,AUD,0.7253
ROP,Rota Intl,14.174307999999998,145.242536,USD,0.9488
SPN,Francisco C Ada Saipan Intl,15.119003,145.729356,USD,0.9488
TIQ,Tinian Intl,14.999203,145.61935,USD,0.9488
AES,Vigra,62.560371999999994,6.110164,NOK,0.1155
ANX,Andenes,69.2925,16.144167000000003,NOK,0.1155
ALF,Alta,69.976111,23.371667000000002,NOK,0.1155
BNN,Bronnoy,65.461111,12.2175,NOK,0.1155
BOO,Bodo,67.26916700000001,14.365278,NOK,0.1155
BGO,Flesland,60.293386,5.218141999999999,NOK,0.1155
BJF,Batsfjord,70.600278,29.6925,NOK,0.1155
KRS,Kjevik,58.204214,8.085369,NOK,0.1155
BDU,Bardufoss,69.055758,18.540356,NOK,0.1155
EVE,Evenes,68.4913,16.678107999999998,NOK,0.1155
VDB,Leirin,61.015556000000004,9.288056,NOK,0.1155
FRO,Floro,61.583611,5.024722,NOK,0.1155
OSL,Gardermoen,60.193917000000006,11.100361,NOK,0.1155
HAU,Karmoy,59.34526700000001,5.2083639999999995,NOK,0.1155
HAA,Hasvik,70.486675,22.139744,NOK,0.1155
KSU,Kvernberget,63.11178100000001,7.824522,NOK,0.1155
KKN,Hoybuktmoen,69.72578100000001,29.891295,NOK,0.1155
FAN,Lista,58.099486,6.62605,NOK,0.1155
MOL,Aro,62.744721999999996,7.2625,NOK,0.1155
MJF,Kjaerstad,65.783997,13.214914000000002,NOK,0.1155
LKL,Banak,70.068814,24.973489,NOK,0.1155
NTB,Notodden,59.56568299999999,9.212222,NOK,0.1155
OLA,Orland,63.698907999999996,9.604003,NOK,0.1155
RRS,Roros,62.578410999999996,11.342347,NOK,0.1155
RYG,Moss,59.378932999999996,10.785389,NOK,0.1155
LYR,Longyear,78.246111,15.465556,NOK,0.1155
SKE,Geiteryggen,59.185,9.566944,NOK,0.1155
SRP,Sorstokken,59.791925,5.34085,NOK,0.1155
SSJ,Stokka,65.956828,12.468944,NOK,0.1155
TOS,Langnes,69.68333299999999,18.918919,NOK,0.1155
TRF,Torp,59.186703,10.258628,NOK,0.1155
TRD,Vaernes,63.457556000000004,10.92425,NOK,0.1155
SVG,Sola,58.876778,5.637856,NOK,0.1155
GEN,Gardermoen Airport,60.1939,11.1004,NOK,0.1155
SKN,Skagen,68.580833,15.026110999999998,NOK,0.1155
HFT,Hammerfest Airport,70.679722,23.668889,NOK,0.1155
HVG,Valan,70.99,25.83,NOK,0.1155
MEH,Mehamn,71.02972199999999,27.826666999999997,NOK,0.1155
VDS,Airport,70.065,29.844,NOK,0.1155
HOV,Hovden,62.18,6.0742,NOK,0.1155
NVK,Framnes,68.435833,17.388056,NOK,0.1155
BVG,Berlevag,70.866667,29.0,NOK,0.1155
FBU,Fornebu,59.88333299999999,10.616667,NOK,0.1155
FDE,Forde Bringeland,61.391999999999996,5.763,NOK,0.1155
VRY,Værøy Heliport,67.6667,12.6833,NOK,0.1155
VAW,Svartnes Airport,70.35539200000001,31.044889,NOK,0.1155
SOJ,Sorkjosen Airport,69.7868,20.9594,NOK,0.1155
SVJ,Svolvær Helle Airport,68.2433,14.6692,NOK,0.1155
SOG,Sogndal Airport,61.1561,7.13778,NOK,0.1155
SDN,Anda Airport,61.83,6.10583,NOK,0.1155
RET,Røst Airport,67.5278,12.1033,NOK,0.1155
RVK,Ryum Airport,64.8383,11.1461,NOK,0.1155
MQN,Røssvoll Airport,66.3639,14.3014,NOK,0.1155
OSY,Namsos Høknesøra Airport,64.4722,11.5786,NOK,0.1155
LKN,Leknes Airport,68.1525,13.6094,NOK,0.1155
ZXB,Jan Mayensfield,70.961111,-8.575833,NOK,0.1155
HMR,Stafsberg Airport,60.8181,11.068,NOK,0.1155
KHS,Khasab,26.170986,56.240568999999994,OMR,2.4741
MSH,Masirah,20.675434,58.890467,OMR,2.4741
MCT,Seeb Intl,23.593278,58.28444399999999,OMR,2.4741
SLL,Salalah,17.038719,54.091297,OMR,2.4741
TTH,Thumrait,17.666,54.024612,OMR,2.4741
OMM,Marmul,18.133333,55.266666,OMR,2.4741
LYP,Faisalabad Intl,31.365014000000002,72.994842,PKR,0.009403
GWD,Gwadar,25.233307999999997,62.329494,PKR,0.009403
GIL,Gilgit,35.918786,74.33364399999999,PKR,0.009403
KHI,Jinnah Intl,24.906547,67.160797,PKR,0.009403
LHE,Allama Iqbal Intl,31.521564,74.403594,PKR,0.009403
MFG,Muzaffarabad,34.339022,73.508639,PKR,0.009403
MJD,Moenjodaro,27.335156,68.14305300000001,PKR,0.009403
MUX,Multan Intl,30.203221999999997,71.419111,PKR,0.009403
WNS,Nawabshah,26.219441999999997,68.39005300000001,PKR,0.009403
PJG,Panjgur,26.954546999999998,64.132517,PKR,0.009403
PSI,Pasni,25.290487,63.345082999999995,PKR,0.009403
PEW,Peshawar Intl,33.993911,71.514581,PKR,0.009403
UET,Quetta,30.251369,66.937764,PKR,0.009403
RYK,Sheikh Zayed,28.3839,70.279572,PKR,0.009403
ISB,Chaklala,33.616653,73.099233,PKR,0.009403
RAZ,Rawalakot,33.849658000000005,73.798147,PKR,0.009403
SKZ,Sukkur,27.721989,68.79168299999999,PKR,0.009403
SDT,Saidu Sharif,34.813556,72.352814,PKR,0.009403
SUL,Sui,28.645142,69.176917,PKR,0.009403
BDN,Talhar,24.841519,68.838408,PKR,0.009403
PZH,Zhob,31.358381,69.463606,PKR,0.009403
TUK,Turbat International Airport,25.986369,63.030167000000006,PKR,0.009403
SYW,Sehwan Sharif Airport,26.4731,67.7172,PKR,0.009403
KDU,Skardu Airport,35.335508000000004,75.536047,PKR,0.009403
PAJ,Parachinar Airport,33.9021,70.0716,PKR,0.009403
ORW,Ormara Airport,25.2747,64.586,PKR,0.009403
KDD,Khuzdar Airport,27.7906,66.6473,PKR,0.009403
HDD,Hyderabad Airport,25.3181,68.3661,PKR,0.009403
JIW,Jiwani Airport,25.0678,61.8054,PKR,0.009403
DSK,Dera Ismael Khan Airport,31.909421999999996,70.89663900000001,PKR,0.009403
DEA,Dera Ghazi Khan Airport,29.961011,70.485925,PKR,0.009403
DBA,Dalbandin Airport,28.8783,64.3998,PKR,0.009403
CJL,Chitral Airport,35.886592,71.800578,PKR,0.009403
BHV,Bahawalpur Airport,29.3481,71.71798100000001,PKR,0.009403
BNP,Bannu Airport,32.9729,70.5279,PKR,0.009403
SKT,Sialkot Airport,32.5356,74.3639,PKR,0.009403
ROR,Babelthuap,7.367303,134.544278,USD,0.9488
C23,Peleliu Airfield,6.998333000000001,134.232778,USD,0.9488
BOC,Bocas Del Toro Intl,9.340853,-82.250842,USD,0.9488
CHX,Cap Manuel Nino Intl,9.458636,-82.516806,USD,0.9488
DAV,Enrique Malek Intl,8.391003,-82.43499200000001,USD,0.9488
HOW,Howard,8.914794,-79.599633,USD,0.9488
PAC,Marcos A Gelabert Intl,8.973339,-79.555583,USD,0.9488
PTY,Tocumen Intl,9.071363999999999,-79.383453,USD,0.9488
SAX,Sambu Airport,8.017000000000001,-78.2,USD,0.9488
OTD,Contadora Airport,8.62876,-79.0347,USD,0.9488
ELE,EL Real Airport,8.133,-77.7,USD,0.9488
BFQ,Bahia Piña Airport,7.582999999999999,-78.2,USD,0.9488
PLP,Captain Ramon Xatruch Airport,8.40667,-78.1417,USD,0.9488
JQE,Jaqué Airport,7.51778,-78.1572,USD,0.9488
ONX,Enrique Adolfo Jimenez Airport,9.356639999999999,-79.8674,USD,0.9488
CTD,Alonso Valderrama Airport,7.987839999999999,-80.4097,USD,0.9488
RSI,Rio Sidra,8.966667,-80.333336,USD,0.9488
PYC,Playon Chico,9.303333,-78.236111,USD,0.9488
UTU,Ustupo,9.137777999999999,-77.933611,USD,0.9488
MPU,Mamitupo,9.186667,-77.984167,USD,0.9488
PVE,El Porvenir,9.559167,-78.971111,USD,0.9488
PUE,Puerto Obaldia,8.68333,-77.5333,USD,0.9488
ACU,Achutupo Airport,9.2,-77.98,USD,0.9488
TUW,Tubuala Airport,9.52,-79.03,USD,0.9488
GHE,Garachine Airport,8.06,-78.36,USD,0.9488
MPP,Mulatupo Airport,8.95,-77.75,USD,0.9488
GKA,Goroka,-6.081689,145.391881,PGK,0.3675
MAG,Madang,-5.207083,145.7887,PGK,0.3675
HGU,Mount Hagen,-5.826789,144.295861,PGK,0.3675
LAE,Nadzab,-6.569828,146.72624199999998,PGK,0.3675
POM,Port Moresby Jacksons Intl,-9.443383,147.22005,PGK,0.3675
WWK,Wewak Intl,-3.583828,143.669186,PGK,0.3675
WPM,Wipim Airport,-8.788219999999999,142.882,PGK,0.3675
VMU,Baimuru Airport,-7.496860000000001,144.82,PGK,0.3675
UKU,Nuku Airport,-3.667,142.483,PGK,0.3675
TFI,Tufi Airport,-9.07595,149.32,PGK,0.3675
SKC,Suki Airport,-8.033,141.717,PGK,0.3675
OPU,Balimo Airport,-8.05,142.933,PGK,0.3675
OBX,Obo Airport,-7.582999999999999,141.317,PGK,0.3675
LSA,Losuia Airport,-8.50582,151.08100000000002,PGK,0.3675
LNV,Londolovit Airport,-3.0436099999999997,152.629,PGK,0.3675
LMY,Lake Murray Airport,-7.00992,141.494,PGK,0.3675
KUY,Kamusi Airport,-7.42035,143.122,PGK,0.3675
KKD,Kokoda Airport,-8.88468,147.731,PGK,0.3675
KDR,Kandrian Airport,-6.183,149.533,PGK,0.3675
JAQ,Jacquinot Bay Airport,-5.6525,151.507,PGK,0.3675
IIS,Nissan Island Airport,-4.49972,154.226,PGK,0.3675
IHU,Ihu Airport,-7.89756,145.39600000000002,PGK,0.3675
GMI,Gasmata Island Airport,-6.27111,150.33100000000002,PGK,0.3675
ATP,Tadji Airport,-3.18985,142.43,PGK,0.3675
WBM,Wapenamanda Airport,-5.6433,143.895,PGK,0.3675
VAI,Vanimo Airport,-2.6971700000000003,141.30200000000002,PGK,0.3675
RAB,Tokua Airport,-4.34046,152.38,PGK,0.3675
TBG,Tabubil Airport,-5.27861,141.226,PGK,0.3675
TIZ,Tari Airport,-5.845,142.94799999999998,PGK,0.3675
MIS,Misima Island Airport,-10.6892,152.838,PGK,0.3675
MXH,Moro Airport,-6.36333,143.238,PGK,0.3675
MAS,Momote Airport,-2.06189,147.424,PGK,0.3675
MDU,Mendi Airport,-6.14774,143.657,PGK,0.3675
KVG,Kavieng Airport,-2.5794,150.808,PGK,0.3675
KMA,Kerema Airport,-7.963610000000001,145.77100000000002,PGK,0.3675
KRI,Kikori Airport,-7.42438,144.25,PGK,0.3675
UNG,Kiunga Airport,-6.12571,141.282,PGK,0.3675
HKN,Kimbe Airport,-5.4621699999999995,150.405,PGK,0.3675
PNP,Girua Airport,-8.80454,148.309,PGK,0.3675
GUR,Gurney Airport,-10.3115,150.334,PGK,0.3675
DAU,Daru Airport,-9.08676,143.208,PGK,0.3675
CMU,Chimbu Airport,-6.024290000000001,144.971,PGK,0.3675
BUA,Buka Airport,-5.42232,154.673,PGK,0.3675
FNE,Fane Airport,-8.55,147.083,PGK,0.3675
ITK,Itokama Airport,-9.2,148.25,PGK,0.3675
ONB,Ononge Airport,-8.583,147.2,PGK,0.3675
TPI,Tapini Airport,-8.35,146.983,PGK,0.3675
AGL,Wanigela Airport,-9.333,149.15,PGK,0.3675
WTP,Woitape Airport,-8.533,147.25,PGK,0.3675
AWB,Awaba Airport,-8.014,142.75,PGK,0.3675
TFM,Telefomin Airport,-5.117,141.63299999999998,PGK,0.3675
BOT,Bosset Airport,-7.240833,141.092333,PGK,0.3675
AIE,Aiome,-5.8,144.44,PGK,0.3675
SIM,Simbai,-4.0,144.0,PGK,0.3675
AUJ,Ambunti,-4.15,142.51,PGK,0.3675
EIA,Popondetta,-8.199999809,147.8500061,PGK,0.3675
ASU,Silvio Pettirossi Intl,-25.23985,-57.519133,PYG,0.00020209999999999998
AGT,Ciudad del Este,-25.4555,-54.843592,PYG,0.00020209999999999998
PJC,Dr. Augusto Roberto Fuster International Airport,-22.641389,-55.829722,PYG,0.00020209999999999998
PCL,Cap Fap David Abenzur Rengifo Intl,-8.377939,-74.574297,PEN,0.3112
CHM,Teniente Jaime A De Montreuil Morales,-9.149614,-78.52385,PEN,0.3112
CIX,Capt Jose A Quinones Gonzales Intl,-6.787475,-79.828097,PEN,0.3112
AYP,Coronel Fap Alfredo Mendivil Duarte,-13.154819,-74.204417,PEN,0.3112
ANS,Andahuaylas,-13.706407999999998,-73.350378,PEN,0.3112
ATA,Comandante Fap German Arias Graziani,-9.347444,-77.598392,PEN,0.3112
LIM,Jorge Chavez Intl,-12.021889,-77.114319,PEN,0.3112
JJI,Juanjui,-7.1691,-76.728561,PEN,0.3112
JUL,Juliaca,-15.467103,-70.158169,PEN,0.3112
TBP,Pedro Canga,-3.5525279999999997,-80.38135600000001,PEN,0.3112
YMS,Moises Benzaquen Rengifo,-5.893772,-76.118211,PEN,0.3112
CHH,Chachapoyas,-6.2018059999999995,-77.856064,PEN,0.3112
IQT,Coronel Francisco Secada Vignetta Intl,-3.784739,-73.308806,PEN,0.3112
AQP,Rodriguez Ballon,-16.341072,-71.583083,PEN,0.3112
TRU,Capitan Carlos Martinez De Pinillos,-8.081411,-79.108761,PEN,0.3112
PIO,Pisco Intl,-13.744864000000002,-76.22028399999999,PEN,0.3112
TPP,Cadete Guillermo Del Castillo Paredes,-6.508742,-76.37324699999999,PEN,0.3112
TCQ,Coronel Carlos Ciriani Santa Rosa Intl,-18.053333,-70.27583299999999,PEN,0.3112
PEM,Padre Aldamiz,-12.613611,-69.228611,PEN,0.3112
PIU,Capitan Fap Guillermo Concha Iberico,-5.20575,-80.616444,PEN,0.3112
TYL,Capitan Montes,-4.576639,-81.254139,PEN,0.3112
CUZ,Teniente Alejandro Velasco Astete Intl,-13.535722,-71.938781,PEN,0.3112
NZA,Maria Reiche Neuman Airport,-14.854192000000001,-74.961811,PEN,0.3112
CJA,Mayor General FAP Armando Revoredo Iglesias Airport,-7.139183,-78.4894,PEN,0.3112
HUU,Alferez Fap David Figueroa Fernandini Airport,-9.878811,-76.204797,PEN,0.3112
LHC,Caballococha Airport,-3.9168580000000004,-70.508225,PEN,0.3112
MFT,Machu Pichu Airport,-13.1167,-72.5667,PEN,0.3112
MNL,Ninoy Aquino Intl,14.508647,121.019581,PHP,0.02139
CBO,Cotabato,7.165242,124.20961899999999,PHP,0.02139
CGY,Cagayan De Oro,8.415619,124.61121899999999,PHP,0.02139
PAG,Pagadian,7.827197,123.458294,PHP,0.02139
ZAM,Zamboanga Intl,6.9224190000000005,122.059633,PHP,0.02139
BAG,Baguio,16.375103,120.61963600000001,PHP,0.02139
TAC,Daniel Z Romualdez,11.227628,125.027758,PHP,0.02139
BCD,Bacolod,10.642511,122.929617,PHP,0.02139
DGT,Dumaguete,9.333714,123.300472,PHP,0.02139
ILO,Iloilo,10.713044,122.54529699999999,PHP,0.02139
KLO,Kalibo,11.679431,122.376294,PHP,0.02139
PPS,Puerto Princesa,9.742119,118.75873100000001,PHP,0.02139
SJI,Antique,10.766044,121.93343899999999,PHP,0.02139
TAG,Tagbilaran,9.66408056,123.853247,PHP,0.02139
MPH,Godofredo P,11.9214999,121.95299999999999,PHP,0.02139
DVO,Francisco Bangoy International,7.125522,125.645778,PHP,0.02139
CRK,Diosdado Macapagal International,15.185832999999999,120.560278,PHP,0.02139
USU,Busuanga,12.121458,120.100031,PHP,0.02139
BXU,Butuan,8.951322,125.477972,PHP,0.02139
DPL,Dipolog,8.601261000000001,123.33448100000001,PHP,0.02139
LAO,Laoag Intl,18.178092000000003,120.531522,PHP,0.02139
LGP,Legazpi,13.157064000000002,123.746247,PHP,0.02139
OZC,Ozamis,8.178508,123.84173100000001,PHP,0.02139
CEB,Mactan Cebu Intl,10.307542,123.97943899999999,PHP,0.02139
MBT,Masbate Airport,12.3694,123.62899999999999,PHP,0.02139
CRM,Catarman National Airport,12.502417,124.635778,PHP,0.02139
JOL,Jolo Airport,6.053669999999999,121.01100000000001,PHP,0.02139
CGM,Camiguin Airport,9.25352,124.70700000000001,PHP,0.02139
CYU,Cuyo Airport,10.8581,121.069,PHP,0.02139
ENI,El Nido Airport,11.202,119.417,PHP,0.02139
RXS,Roxas Airport,11.597669,122.75166899999999,PHP,0.02139
CYP,Calbayog Airport,12.072706,124.545092,PHP,0.02139
VRC,Virac Airport,13.576439,124.20567199999999,PHP,0.02139
TUG,Tuguegarao Airport,17.638310999999998,121.73061399999999,PHP,0.02139
SFE,San Fernando Airport,16.595589,120.303219,PHP,0.02139
BSO,Basco Airport,20.451322,121.979883,PHP,0.02139
WNP,Naga Airport,13.584886,123.27023899999999,PHP,0.02139
TDG,Tandag Airport,9.07211,126.171,PHP,0.02139
SUG,Surigao Airport,9.757567,125.47932800000001,PHP,0.02139
SGS,Sanga Sanga Airport,5.04699,119.743,PHP,0.02139
GES,General Santos International Airport,6.106439,125.2353,PHP,0.02139
SFS,Subic Bay International Airport,14.7944,120.271,PHP,0.02139
MRQ,Marinduque Airport,13.360967,121.82558300000001,PHP,0.02139
TBH,Romblon Airport,12.311,122.085,PHP,0.02139
CYZ,Cauayan Airport,16.929861,121.75303600000001,PHP,0.02139
OMC,Ormoc Airport,11.057997,124.565322,PHP,0.02139
BPR,Borongan Airport,11.674167,125.47861100000001,PHP,0.02139
LBX,Lubang Community Airport,13.855832999999999,121.105833,PHP,0.02139
RZP,Taytay Sandoval,11.05167,119.5183,PHP,0.02139
GDN,Lech Walesa,54.377568999999994,18.466222,PLN,0.2417
KRK,Balice,50.077731,19.784836,PLN,0.2417
KTW,Pyrzowice,50.474253000000004,19.080019,PLN,0.2417
POZ,Lawica,52.421031,16.826325,PLN,0.2417
RZE,Jasionka,50.109958,22.019000000000002,PLN,0.2417
SZZ,Goleniow,53.584731000000005,14.902206,PLN,0.2417
OSP,Redzikowo,54.478889,17.1075,PLN,0.2417
WAW,Okecie,52.16575,20.967122,PLN,0.2417
WRO,Strachowice,51.102683,16.885835999999998,PLN,0.2417
IEG,Babimost,52.138517,15.798556,PLN,0.2417
LCJ,Łódź Władysław Reymont Airport,51.721880999999996,19.398132999999998,PLN,0.2417
BZG,Bydgoszcz Ignacy Jan Paderewski Airport,53.0968,17.9777,PLN,0.2417
OSZ,Koszalin - Zegrze Pomorskie Airport,54.041000000000004,16.266,PLN,0.2417
QYD,Gdynia,54.5797,18.5172,PLN,0.2417
QXR,RADOM,51.231978000000005,21.124183,PLN,0.2417
WMI,Warsaw Modlin,52.451111,20.651667,PLN,0.2417
LUZ,Lublin,51.239333,22.714083,PLN,0.2417
CZW,RUDNIKI ,50.884722,19.202222,PLN,0.2417
SMA,Santa Maria,36.97139,-25.170639,EUR,1.0
BGC,Braganca,41.8578,-6.707125,EUR,1.0
FLW,Flores,39.455271999999994,-31.131361,EUR,1.0
FAO,Faro,37.014425,-7.965911,EUR,1.0
GRW,Graciosa,39.092169,-28.029846999999997,EUR,1.0
HOR,Horta,38.519894,-28.715871999999997,EUR,1.0
TER,Lajes,38.761842,-27.090797,EUR,1.0
PDL,Ponta Delgada,37.741184000000004,-25.69787,EUR,1.0
PIX,Pico,38.554333,-28.441333,EUR,1.0
OPO,Porto,41.248055,-8.681389,EUR,1.0
PXO,Porto Santo,33.073386,-16.349975,EUR,1.0
LIS,Lisboa,38.781310999999995,-9.135919,EUR,1.0
SJZ,Sao Jorge,38.6655,-28.175817,EUR,1.0
VRL,Vila Real,41.274334,-7.720472,EUR,1.0
FNC,Madeira,32.697889,-16.774453,EUR,1.0
CVU,Corvo Airport,39.6715,-31.1136,EUR,1.0
CPX,Culebra Airport,18.3127,-65.3034,USD,0.9488
BQN,Rafael Hernandez,18.494861,-67.12944399999999,USD,0.9488
FAJ,Diego Jimenez Torres,18.308889,-65.661861,USD,0.9488
SIG,Fernando Luis Ribas Dominicci,18.456828,-66.098139,USD,0.9488
MAZ,Eugenio Maria De Hostos,18.255694000000002,-67.148472,USD,0.9488
PSE,Mercedita,18.008306,-66.563028,USD,0.9488
